epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2811.33,0.6236,0.64224,1.13821,0.96589,0.92016,0.96498,0.86264,0.51892,0.41237,1.03173,0.00016516,0.00016516,0.00016516
43,2876.95,0.63252,0.62129,1.13372,0.95569,0.93015,0.96391,0.85816,0.52418,0.41197,1.0455,0.000162408,0.000162408,0.000162408
44,2942.89,0.62541,0.62653,1.13014,0.92635,0.94552,0.96472,0.8641,0.51228,0.39736,1.03213,0.000159655,0.000159655,0.000159655
45,3008.88,0.62596,0.63246,1.13524,0.94845,0.90865,0.96327,0.85967,0.52691,0.42174,1.0499,0.000156903,0.000156903,0.000156903
46,3075.19,0.62115,0.61117,1.13218,0.94246,0.94139,0.96918,0.86584,0.5238,0.39255,1.04446,0.000154151,0.000154151,0.000154151
47,3141.26,0.61323,0.60752,1.12664,0.94591,0.92341,0.96551,0.85631,0.51217,0.41469,1.03409,0.000151399,0.000151399,0.000151399
48,3207.34,0.61632,0.59665,1.12968,0.95691,0.91741,0.96486,0.86196,0.50122,0.40036,1.01666,0.000148647,0.000148647,0.000148647
49,3273.2,0.61339,0.59238,1.12734,0.94248,0.92934,0.96823,0.87127,0.50523,0.39797,1.02155,0.000145894,0.000145894,0.000145894
50,3339.28,0.60886,0.58191,1.12402,0.938,0.94049,0.96416,0.87288,0.50845,0.39912,1.03096,0.000143142,0.000143142,0.000143142
51,3405.43,0.60362,0.57633,1.11731,0.94608,0.91969,0.96366,0.87119,0.50349,0.39766,1.02244,0.00014039,0.00014039,0.00014039
52,3471.45,0.59742,0.57834,1.11352,0.95268,0.9267,0.96814,0.88033,0.48782,0.38098,1.0132,0.000137638,0.000137638,0.000137638
53,3537.52,0.59316,0.56995,1.11517,0.9337,0.92658,0.96225,0.86483,0.51859,0.41205,1.03945,0.000134886,0.000134886,0.000134886
54,3603.49,0.5963,0.56974,1.11464,0.93389,0.94068,0.96219,0.86898,0.5091,0.39511,1.03492,0.000132133,0.000132133,0.000132133
55,3669.46,0.58263,0.55586,1.10665,0.96127,0.91266,0.96349,0.87137,0.49974,0.39535,1.02276,0.000129381,0.000129381,0.000129381
56,3735.27,0.58115,0.55331,1.10569,0.96163,0.92999,0.96402,0.87173,0.50442,0.38527,1.02953,0.000126629,0.000126629,0.000126629
57,3801.22,0.58101,0.54469,1.10415,0.95403,0.91838,0.96472,0.87287,0.50312,0.4031,1.02786,0.000123877,0.000123877,0.000123877
58,3867.21,0.57303,0.53488,1.09851,0.93876,0.9318,0.96295,0.86463,0.51114,0.39095,1.0414,0.000121125,0.000121125,0.000121125
59,3933.28,0.57324,0.53206,1.09959,0.9391,0.93661,0.96889,0.88,0.49093,0.3751,1.02201,0.000118372,0.000118372,0.000118372
60,4000.19,0.56747,0.52075,1.10041,0.95686,0.93112,0.96885,0.88289,0.48643,0.37403,1.01707,0.00011562,0.00011562,0.00011562
61,4066.17,0.5645,0.51717,1.09414,0.95664,0.9297,0.96609,0.87243,0.50063,0.38992,1.03029,0.000112868,0.000112868,0.000112868
62,4132.12,0.56731,0.51833,1.09793,0.95267,0.93451,0.96613,0.87627,0.4862,0.36695,1.01693,0.000110116,0.000110116,0.000110116
63,4198.17,0.56178,0.51741,1.09278,0.94584,0.92895,0.96352,0.8814,0.48549,0.37949,1.01594,0.000107364,0.000107364,0.000107364
64,4264.34,0.56329,0.52303,1.097,0.96282,0.92312,0.96633,0.88131,0.48468,0.37296,1.01133,0.000104611,0.000104611,0.000104611
65,4330.41,0.56913,0.51782,1.09712,0.96174,0.92658,0.96566,0.87662,0.48753,0.36982,1.01899,0.000101859,0.000101859,0.000101859
66,4396.46,0.55184,0.50068,1.08747,0.95836,0.93524,0.96758,0.87614,0.49941,0.37109,1.02857,9.9107e-05,9.9107e-05,9.9107e-05
67,4462.45,0.55547,0.50042,1.09166,0.95302,0.92921,0.96446,0.87542,0.49039,0.38072,1.01632,9.63548e-05,9.63548e-05,9.63548e-05
68,4528.43,0.55133,0.49687,1.08291,0.9471,0.93855,0.96325,0.88036,0.48368,0.37034,1.01046,9.36026e-05,9.36026e-05,9.36026e-05
69,4594.17,0.54785,0.49364,1.08355,0.94759,0.92517,0.96509,0.88033,0.48145,0.3796,1.0049,9.08504e-05,9.08504e-05,9.08504e-05
70,4660,0.53812,0.48452,1.08241,0.94385,0.93609,0.96492,0.87161,0.49527,0.38233,1.02616,8.80982e-05,8.80982e-05,8.80982e-05
71,4726.02,0.53559,0.49017,1.07862,0.93855,0.93553,0.96575,0.87847,0.48187,0.36624,1.00569,8.5346e-05,8.5346e-05,8.5346e-05
72,4792.15,0.53068,0.48638,1.07308,0.94821,0.93707,0.96679,0.88303,0.47578,0.36545,0.99983,8.25938e-05,8.25938e-05,8.25938e-05
73,4858.13,0.52768,0.48048,1.07604,0.94528,0.92625,0.96509,0.87994,0.47741,0.37082,1.00075,7.98416e-05,7.98416e-05,7.98416e-05
74,4924.2,0.52968,0.47554,1.07802,0.95546,0.92023,0.96477,0.88222,0.47695,0.3655,1.00258,7.70894e-05,7.70894e-05,7.70894e-05
75,4990.18,0.52244,0.47322,1.07228,0.9396,0.93917,0.96725,0.88534,0.47083,0.36687,0.99636,7.43372e-05,7.43372e-05,7.43372e-05
76,5056.13,0.5253,0.4708,1.07206,0.93894,0.94279,0.96391,0.8825,0.47174,0.36467,0.99909,7.1585e-05,7.1585e-05,7.1585e-05
77,5122.19,0.51084,0.45601,1.06613,0.95824,0.9281,0.96667,0.88648,0.46833,0.35749,0.99574,6.88328e-05,6.88328e-05,6.88328e-05
78,5188.4,0.51961,0.46772,1.06846,0.95589,0.93131,0.96454,0.88223,0.48146,0.36187,1.01299,6.60806e-05,6.60806e-05,6.60806e-05
79,5254.68,0.51054,0.45686,1.0656,0.9578,0.93654,0.96808,0.8876,0.47517,0.35583,1.00307,6.33284e-05,6.33284e-05,6.33284e-05
80,5321.01,0.50931,0.45309,1.06129,0.95786,0.92693,0.96661,0.88313,0.47518,0.36316,1.00072,6.05762e-05,6.05762e-05,6.05762e-05
81,5387.68,0.50407,0.44957,1.06113,0.94485,0.93589,0.96728,0.88868,0.47315,0.35649,1.0007,5.7824e-05,5.7824e-05,5.7824e-05
82,5453.88,0.50962,0.45425,1.06039,0.95631,0.92168,0.97104,0.89239,0.46891,0.36094,0.99647,5.50718e-05,5.50718e-05,5.50718e-05
83,5519.97,0.50059,0.44453,1.05618,0.9286,0.94653,0.9673,0.88392,0.47551,0.36564,1.00493,5.23196e-05,5.23196e-05,5.23196e-05
84,5586.01,0.49974,0.44719,1.05811,0.94434,0.939,0.96973,0.88417,0.48049,0.35696,1.01177,4.95674e-05,4.95674e-05,4.95674e-05
85,5657.63,0.49958,0.43953,1.05545,0.95273,0.94218,0.96974,0.88849,0.47446,0.34718,1.0052,4.68152e-05,4.68152e-05,4.68152e-05
86,5725.74,0.49358,0.43232,1.04998,0.95344,0.93913,0.96954,0.89093,0.46841,0.35297,0.99706,4.4063e-05,4.4063e-05,4.4063e-05
87,5792.92,0.49244,0.4351,1.05709,0.94747,0.93747,0.96683,0.88442,0.47924,0.35928,1.00869,4.13108e-05,4.13108e-05,4.13108e-05
88,5859.33,0.49053,0.42397,1.0523,0.9373,0.94052,0.96875,0.88332,0.475,0.35449,1.00743,3.85586e-05,3.85586e-05,3.85586e-05
89,5924.55,0.48965,0.43046,1.05221,0.95409,0.92952,0.96877,0.88777,0.46956,0.35188,1.00423,3.58064e-05,3.58064e-05,3.58064e-05
90,5988.58,0.48609,0.42919,1.04764,0.95187,0.93288,0.96741,0.88394,0.4773,0.35912,1.009,3.30542e-05,3.30542e-05,3.30542e-05
91,6073.33,0.38138,0.25365,1.01016,0.95524,0.93326,0.9636,0.8809,0.47273,0.35917,1.00381,3.0302e-05,3.0302e-05,3.0302e-05
92,6137.29,0.36878,0.23296,0.98992,0.94774,0.9327,0.96502,0.87942,0.46725,0.357,0.99664,2.75498e-05,2.75498e-05,2.75498e-05
93,6201.41,0.36137,0.2296,0.99164,0.95081,0.9306,0.96161,0.87885,0.46907,0.36045,1.00155,2.47976e-05,2.47976e-05,2.47976e-05
94,6265.88,0.35464,0.22628,0.98408,0.95372,0.93435,0.96512,0.88103,0.47203,0.35631,1.00518,2.20454e-05,2.20454e-05,2.20454e-05
95,6329.84,0.34801,0.22192,0.97857,0.95489,0.93561,0.95984,0.88269,0.46556,0.36024,0.9981,1.92932e-05,1.92932e-05,1.92932e-05
96,6394.38,0.34235,0.21609,0.97513,0.95638,0.93551,0.95864,0.88413,0.46156,0.35523,0.99772,1.6541e-05,1.6541e-05,1.6541e-05
97,6458.48,0.33444,0.21548,0.9662,0.9597,0.93138,0.96119,0.88601,0.46142,0.34867,0.99897,1.37888e-05,1.37888e-05,1.37888e-05
98,6522.62,0.32742,0.2117,0.96224,0.95628,0.93331,0.9631,0.88913,0.45583,0.34031,0.9903,1.10366e-05,1.10366e-05,1.10366e-05
99,6586.87,0.32636,0.20721,0.9633,0.95926,0.9304,0.96333,0.88983,0.45757,0.34556,0.99235,8.2844e-06,8.2844e-06,8.2844e-06
100,6652.77,0.32439,0.20806,0.96305,0.96519,0.92998,0.96346,0.88926,0.45785,0.34845,0.99251,5.5322e-06,5.5322e-06,5.5322e-06
