epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4466.54,0.73048,0.80618,1.19072,0.94007,0.89232,0.95289,0.83181,0.5844,0.48862,1.08583,0.005842,0.005842,0.005842
44,4573.26,0.71759,0.78292,1.18156,0.89594,0.92934,0.94847,0.82187,0.59508,0.48918,1.09056,0.005743,0.005743,0.005743
45,4679.12,0.72617,0.78443,1.19335,0.92645,0.92261,0.94844,0.8281,0.58546,0.47769,1.08391,0.005644,0.005644,0.005644
46,4785.06,0.71072,0.77733,1.1834,0.93482,0.91144,0.9527,0.83596,0.57279,0.453,1.07853,0.005545,0.005545,0.005545
47,4890.48,0.70571,0.75875,1.18006,0.91198,0.9192,0.94991,0.83284,0.58587,0.45854,1.08602,0.005446,0.005446,0.005446
48,4994.33,0.70573,0.75031,1.1797,0.91995,0.93179,0.95213,0.83292,0.57634,0.45712,1.07654,0.005347,0.005347,0.005347
49,5096.72,0.70097,0.75173,1.17551,0.93356,0.91932,0.95361,0.83616,0.58813,0.46315,1.0769,0.005248,0.005248,0.005248
50,5195.02,0.69881,0.73263,1.17381,0.94739,0.90682,0.95503,0.8442,0.57043,0.45768,1.06514,0.005149,0.005149,0.005149
51,5297.01,0.69015,0.72458,1.16979,0.94222,0.92963,0.95403,0.83697,0.57228,0.46473,1.06525,0.00505,0.00505,0.00505
52,5397.56,0.68829,0.71908,1.16934,0.92784,0.92121,0.95535,0.84548,0.55862,0.47042,1.06968,0.004951,0.004951,0.004951
53,5497.17,0.68502,0.71548,1.16507,0.93597,0.92208,0.95572,0.84447,0.55799,0.46367,1.06157,0.004852,0.004852,0.004852
54,5597.84,0.67717,0.71162,1.16252,0.94914,0.93507,0.96279,0.85046,0.56067,0.43539,1.061,0.004753,0.004753,0.004753
55,5699.68,0.66789,0.70363,1.1552,0.95042,0.92988,0.96227,0.85351,0.55202,0.43233,1.05557,0.004654,0.004654,0.004654
56,5801.53,0.67832,0.69628,1.16459,0.93037,0.91904,0.95458,0.83994,0.55948,0.45947,1.05324,0.004555,0.004555,0.004555
57,5902.67,0.66554,0.68829,1.15142,0.92965,0.93465,0.95999,0.85352,0.54886,0.43969,1.04707,0.004456,0.004456,0.004456
58,6004.51,0.65875,0.68244,1.14799,0.93941,0.92482,0.95805,0.85747,0.54605,0.44151,1.0419,0.004357,0.004357,0.004357
59,6117.37,0.64957,0.66885,1.14199,0.94859,0.93037,0.95925,0.85273,0.5545,0.43962,1.05721,0.004258,0.004258,0.004258
60,6220.63,0.65136,0.66488,1.1383,0.93556,0.92559,0.95616,0.85299,0.54782,0.44548,1.06067,0.004159,0.004159,0.004159
61,6327.15,0.64717,0.65887,1.14258,0.94795,0.92644,0.96067,0.86012,0.53835,0.42857,1.04999,0.00406,0.00406,0.00406
62,6438.93,0.64621,0.65466,1.14325,0.95816,0.92389,0.96566,0.862,0.54858,0.41438,1.06028,0.003961,0.003961,0.003961
63,6549.29,0.63575,0.64502,1.13389,0.94732,0.93287,0.96393,0.86342,0.5472,0.41964,1.05974,0.003862,0.003862,0.003862
64,6655.07,0.64146,0.63982,1.13812,0.94356,0.92667,0.96212,0.86298,0.54357,0.41989,1.0597,0.003763,0.003763,0.003763
65,6756.45,0.63548,0.63044,1.13527,0.94257,0.91238,0.95849,0.8601,0.53911,0.42863,1.05236,0.003664,0.003664,0.003664
66,6854.67,0.62714,0.62041,1.12857,0.94668,0.9227,0.96127,0.85873,0.53444,0.40976,1.0404,0.003565,0.003565,0.003565
67,6960.76,0.62201,0.61261,1.12511,0.95016,0.92648,0.96428,0.86108,0.53888,0.40364,1.04323,0.003466,0.003466,0.003466
68,7067.02,0.62393,0.62124,1.12977,0.94596,0.92232,0.96195,0.86015,0.53432,0.41535,1.04555,0.003367,0.003367,0.003367
69,7174.72,0.62242,0.61071,1.12296,0.96028,0.9091,0.96109,0.86232,0.52887,0.42428,1.03621,0.003268,0.003268,0.003268
70,7279.32,0.61564,0.60138,1.12307,0.93266,0.93212,0.96319,0.86274,0.53694,0.41156,1.04741,0.003169,0.003169,0.003169
71,7385.14,0.61452,0.60813,1.12326,0.95209,0.91809,0.96094,0.86234,0.53081,0.41936,1.04426,0.00307,0.00307,0.00307
72,7479.73,0.60953,0.59859,1.11763,0.96238,0.91758,0.96138,0.86084,0.52622,0.41936,1.03642,0.002971,0.002971,0.002971
73,7579.22,0.60822,0.5961,1.1201,0.94221,0.93412,0.9617,0.86875,0.52137,0.42304,1.03152,0.002872,0.002872,0.002872
74,7677.45,0.60177,0.58301,1.11653,0.93998,0.93748,0.961,0.86551,0.53046,0.42622,1.04194,0.002773,0.002773,0.002773
75,7778.92,0.60242,0.58759,1.1124,0.95283,0.92842,0.96155,0.86825,0.52383,0.41187,1.03118,0.002674,0.002674,0.002674
76,7879.2,0.59468,0.57738,1.10821,0.94682,0.92599,0.96112,0.86763,0.52535,0.42043,1.03335,0.002575,0.002575,0.002575
77,7978.13,0.58927,0.56907,1.10718,0.95672,0.92329,0.96109,0.86652,0.52035,0.42475,1.03144,0.002476,0.002476,0.002476
78,8078.42,0.58659,0.56771,1.10382,0.94419,0.92469,0.96303,0.86751,0.51903,0.4145,1.02874,0.002377,0.002377,0.002377
79,8179.29,0.58628,0.56078,1.10124,0.94337,0.92597,0.96481,0.8702,0.51656,0.4026,1.02648,0.002278,0.002278,0.002278
80,8278.92,0.57849,0.55853,1.10448,0.94337,0.93227,0.96281,0.87093,0.51494,0.40512,1.02279,0.002179,0.002179,0.002179
