epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,203.932,1.14354,0.64416,1.2431,0.8499,0.86638,0.89486,0.50444,1.48719,0.65499,1.6425,0.000990012,0.000990012,0.000990012
13,224.838,1.16299,0.65452,1.24568,0.87132,0.83503,0.87678,0.50609,1.44669,0.65911,1.59376,0.000979013,0.000979013,0.000979013
14,242.973,1.13702,0.6476,1.24525,0.84426,0.87498,0.89062,0.5007,1.46819,0.6551,1.62205,0.000968014,0.000968014,0.000968014
15,261.085,1.12789,0.63075,1.22748,0.88253,0.87641,0.91081,0.51853,1.46782,0.64758,1.62257,0.000957015,0.000957015,0.000957015
16,277.122,1.12348,0.63967,1.23289,0.85039,0.84978,0.88819,0.51503,1.42497,0.65205,1.60261,0.000946016,0.000946016,0.000946016
17,294.185,1.1294,0.64082,1.22769,0.87793,0.85573,0.90265,0.50858,1.43872,0.66798,1.59599,0.000935018,0.000935018,0.000935018
18,311.133,1.12532,0.64159,1.22613,0.86952,0.86793,0.90808,0.51736,1.44184,0.64273,1.60434,0.000924019,0.000924019,0.000924019
19,327.092,1.09622,0.62498,1.23591,0.88511,0.83539,0.90047,0.51678,1.43655,0.64928,1.60995,0.00091302,0.00091302,0.00091302
20,342.482,1.09255,0.62077,1.21994,0.86287,0.87617,0.91138,0.5157,1.46484,0.65356,1.64711,0.000902021,0.000902021,0.000902021
21,358.96,1.08809,0.60684,1.22418,0.8454,0.87967,0.89472,0.51938,1.45964,0.64952,1.61704,0.000891022,0.000891022,0.000891022
22,374.842,1.08962,0.60353,1.22075,0.82941,0.8703,0.87381,0.49818,1.46735,0.6724,1.61588,0.000880023,0.000880023,0.000880023
23,391.079,1.08151,0.6074,1.22343,0.84293,0.8522,0.89073,0.51239,1.44533,0.64536,1.63067,0.000869024,0.000869024,0.000869024
24,407.599,1.0745,0.60588,1.20472,0.85981,0.86815,0.89641,0.49971,1.47157,0.66527,1.64636,0.000858025,0.000858025,0.000858025
25,423.667,1.06521,0.60121,1.20468,0.88305,0.83375,0.88157,0.50569,1.43774,0.64891,1.61335,0.000847026,0.000847026,0.000847026
26,439.917,1.05466,0.59642,1.20591,0.84509,0.87806,0.88832,0.50704,1.44089,0.64789,1.61827,0.000836027,0.000836027,0.000836027
27,456.86,1.06113,0.5928,1.20962,0.8425,0.84684,0.88206,0.50117,1.47813,0.66212,1.66421,0.000825029,0.000825029,0.000825029
28,471.738,1.05924,0.58975,1.20085,0.86932,0.83711,0.88959,0.5016,1.49541,0.66983,1.68501,0.00081403,0.00081403,0.00081403
29,486.647,1.05566,0.58947,1.19194,0.89835,0.84598,0.89721,0.5041,1.47823,0.64733,1.66442,0.000803031,0.000803031,0.000803031
30,501.263,1.04595,0.58339,1.19822,0.87255,0.836,0.88985,0.50167,1.47055,0.65142,1.65716,0.000792032,0.000792032,0.000792032
31,516.601,1.03985,0.57901,1.1915,0.84987,0.86312,0.88731,0.49225,1.47905,0.66473,1.67051,0.000781033,0.000781033,0.000781033
32,531.495,1.03224,0.57772,1.17932,0.85265,0.88036,0.90029,0.50382,1.48973,0.63346,1.68668,0.000770034,0.000770034,0.000770034
33,546.675,1.03694,0.58335,1.18406,0.86758,0.83171,0.875,0.48613,1.4926,0.6736,1.68469,0.000759035,0.000759035,0.000759035
34,562.377,1.02506,0.56472,1.18333,0.87503,0.84174,0.89838,0.49668,1.4896,0.6494,1.68893,0.000748036,0.000748036,0.000748036
35,577.202,1.02289,0.56492,1.17888,0.84541,0.81417,0.86992,0.48663,1.48645,0.66101,1.67254,0.000737037,0.000737037,0.000737037
36,592.629,1.02843,0.5672,1.17093,0.84996,0.86505,0.89436,0.5067,1.46826,0.64138,1.65874,0.000726038,0.000726038,0.000726038
37,609.289,1.013,0.5625,1.17431,0.8394,0.86087,0.89504,0.50485,1.47401,0.64818,1.66551,0.00071504,0.00071504,0.00071504
38,625.6,1.01693,0.5614,1.16972,0.85886,0.85035,0.88398,0.49661,1.4728,0.66695,1.66158,0.000704041,0.000704041,0.000704041
39,641.902,0.9947,0.55759,1.16323,0.88015,0.83306,0.88189,0.50363,1.49425,0.66594,1.69268,0.000693042,0.000693042,0.000693042
40,657.733,1.02102,0.56871,1.17445,0.86907,0.86811,0.90238,0.50811,1.46734,0.65414,1.66423,0.000682043,0.000682043,0.000682043
41,675.295,0.99934,0.55222,1.16222,0.88455,0.88048,0.90553,0.50916,1.46705,0.65327,1.68947,0.000671044,0.000671044,0.000671044
42,692.233,0.98899,0.5468,1.16385,0.86652,0.85664,0.89322,0.51363,1.47435,0.65724,1.68038,0.000660045,0.000660045,0.000660045
43,709.541,1.01155,0.55458,1.16271,0.84008,0.89595,0.89319,0.50361,1.48548,0.64911,1.6962,0.000649046,0.000649046,0.000649046
44,725.354,0.99437,0.55726,1.16629,0.86598,0.84975,0.88985,0.49634,1.49978,0.66579,1.70588,0.000638047,0.000638047,0.000638047
45,743.108,0.97799,0.54968,1.15396,0.84866,0.85995,0.88092,0.49613,1.50037,0.65416,1.72372,0.000627048,0.000627048,0.000627048
46,763.783,0.99515,0.54872,1.15886,0.87143,0.8345,0.88618,0.49268,1.49694,0.64676,1.71302,0.000616049,0.000616049,0.000616049
47,780.443,0.97447,0.54538,1.15606,0.88076,0.86025,0.89653,0.50936,1.48185,0.64777,1.72133,0.000605051,0.000605051,0.000605051
48,797.747,0.97225,0.53505,1.14921,0.88797,0.85855,0.89368,0.50583,1.49065,0.64161,1.72163,0.000594052,0.000594052,0.000594052
49,814.204,0.97289,0.5384,1.15196,0.87082,0.85901,0.89296,0.49187,1.51375,0.66336,1.7405,0.000583053,0.000583053,0.000583053
50,830.404,0.96296,0.53577,1.14477,0.87056,0.8656,0.89919,0.49531,1.5165,0.63765,1.75977,0.000572054,0.000572054,0.000572054
51,846.985,0.97036,0.53232,1.14553,0.86405,0.87772,0.89459,0.49777,1.51122,0.63723,1.75093,0.000561055,0.000561055,0.000561055
52,863.467,0.95761,0.53272,1.13884,0.85089,0.86216,0.87894,0.49972,1.48489,0.63989,1.7157,0.000550056,0.000550056,0.000550056
53,879.344,0.96671,0.53635,1.14479,0.84056,0.86489,0.89227,0.49822,1.50145,0.65418,1.73234,0.000539057,0.000539057,0.000539057
54,895.915,0.95469,0.53232,1.14501,0.85377,0.89854,0.91541,0.5087,1.49847,0.64079,1.73786,0.000528058,0.000528058,0.000528058
55,913.244,0.94908,0.52702,1.13254,0.88314,0.8508,0.89539,0.50927,1.49998,0.64792,1.73954,0.000517059,0.000517059,0.000517059
56,928.826,0.94428,0.52794,1.13214,0.89051,0.85817,0.91173,0.51193,1.50655,0.65001,1.75384,0.00050606,0.00050606,0.00050606
57,944.643,0.94437,0.52619,1.1391,0.89601,0.85919,0.8997,0.5038,1.51906,0.63913,1.74793,0.000495062,0.000495062,0.000495062
58,961.743,0.94818,0.52472,1.13668,0.8672,0.87005,0.89775,0.50101,1.50492,0.64944,1.73028,0.000484063,0.000484063,0.000484063
59,978.465,0.94307,0.5244,1.12421,0.89859,0.835,0.88943,0.50319,1.4997,0.64699,1.74731,0.000473064,0.000473064,0.000473064
60,995.245,0.94062,0.50798,1.12812,0.8731,0.87393,0.90931,0.50837,1.4861,0.64394,1.74292,0.000462065,0.000462065,0.000462065
61,1014.59,0.94382,0.52608,1.12835,0.86011,0.87948,0.90723,0.49848,1.51952,0.64355,1.74834,0.000451066,0.000451066,0.000451066
62,1031.09,0.92883,0.51599,1.12577,0.88407,0.86117,0.90727,0.50833,1.48933,0.63914,1.73572,0.000440067,0.000440067,0.000440067
63,1050.53,0.93301,0.51397,1.12752,0.844,0.88115,0.91186,0.50405,1.49636,0.64915,1.74777,0.000429068,0.000429068,0.000429068
64,1068.93,0.93124,0.51141,1.12191,0.86636,0.86054,0.90397,0.503,1.50214,0.65066,1.75797,0.000418069,0.000418069,0.000418069
65,1088.41,0.91785,0.50441,1.12198,0.85605,0.87443,0.90897,0.50494,1.50772,0.64926,1.78133,0.00040707,0.00040707,0.00040707
66,1106.14,0.91933,0.49687,1.12686,0.86495,0.89244,0.90749,0.50461,1.50126,0.64446,1.76799,0.000396071,0.000396071,0.000396071
67,1123.72,0.93207,0.50874,1.12646,0.87463,0.88932,0.91814,0.51665,1.49526,0.63075,1.76475,0.000385073,0.000385073,0.000385073
68,1142.18,0.91805,0.50299,1.11232,0.85553,0.87398,0.9003,0.50517,1.49404,0.65181,1.75687,0.000374074,0.000374074,0.000374074
69,1159.03,0.91221,0.50474,1.11158,0.84496,0.89166,0.90475,0.50756,1.50463,0.64984,1.76104,0.000363075,0.000363075,0.000363075
70,1176.47,0.91997,0.50968,1.11574,0.84714,0.88314,0.89842,0.50345,1.50494,0.63959,1.76424,0.000352076,0.000352076,0.000352076
71,1193.2,0.9154,0.49553,1.11493,0.84014,0.87919,0.89735,0.49733,1.49045,0.65184,1.7388,0.000341077,0.000341077,0.000341077
72,1210.44,0.90181,0.49778,1.11267,0.8512,0.8783,0.89713,0.50243,1.49645,0.6577,1.7577,0.000330078,0.000330078,0.000330078
73,1227.02,0.90651,0.49803,1.10746,0.84057,0.8812,0.88538,0.50258,1.5057,0.64811,1.7606,0.000319079,0.000319079,0.000319079
74,1244.87,0.91637,0.50017,1.10957,0.85182,0.86186,0.88378,0.50129,1.49239,0.67182,1.74985,0.00030808,0.00030808,0.00030808
75,1262.92,0.90249,0.49777,1.0998,0.87321,0.83587,0.89353,0.50642,1.49026,0.66302,1.75156,0.000297081,0.000297081,0.000297081
76,1279.67,0.89013,0.48901,1.09881,0.86586,0.84944,0.89888,0.50588,1.50359,0.65885,1.77987,0.000286083,0.000286083,0.000286083
77,1296.2,0.88576,0.4837,1.08986,0.84214,0.866,0.88781,0.50316,1.47349,0.65887,1.75097,0.000275084,0.000275084,0.000275084
78,1313.09,0.89313,0.49022,1.11283,0.83679,0.8549,0.88781,0.50997,1.49132,0.65884,1.77499,0.000264085,0.000264085,0.000264085
79,1329.82,0.88838,0.49011,1.10267,0.85389,0.8693,0.89637,0.50917,1.49728,0.67097,1.77157,0.000253086,0.000253086,0.000253086
80,1347.37,0.87871,0.48801,1.11275,0.87225,0.85655,0.89951,0.50675,1.49656,0.65084,1.78072,0.000242087,0.000242087,0.000242087
81,1366.64,0.89899,0.49306,1.10123,0.84495,0.86079,0.89011,0.5096,1.48862,0.65298,1.76564,0.000231088,0.000231088,0.000231088
82,1382.92,0.87913,0.48497,1.09891,0.8986,0.8391,0.90366,0.51212,1.48467,0.63886,1.77402,0.000220089,0.000220089,0.000220089
83,1398.52,0.87449,0.48113,1.0946,0.86683,0.86046,0.90536,0.5107,1.49175,0.64784,1.77929,0.00020909,0.00020909,0.00020909
84,1415.69,0.87873,0.47426,1.08874,0.86732,0.87837,0.90605,0.51258,1.49974,0.63976,1.78154,0.000198091,0.000198091,0.000198091
85,1433.6,0.87525,0.48584,1.09201,0.85875,0.87652,0.90761,0.51367,1.50399,0.64346,1.7918,0.000187092,0.000187092,0.000187092
86,1450.45,0.8681,0.47894,1.09582,0.85974,0.88206,0.9089,0.51453,1.49423,0.64044,1.78072,0.000176094,0.000176094,0.000176094
87,1467.55,0.87878,0.48153,1.08961,0.86298,0.87156,0.90775,0.51102,1.48912,0.6254,1.78178,0.000165095,0.000165095,0.000165095
88,1485.42,0.86993,0.47428,1.09222,0.85739,0.87567,0.90201,0.50839,1.4938,0.64959,1.78717,0.000154096,0.000154096,0.000154096
89,1502.83,0.86583,0.46984,1.08696,0.85743,0.86537,0.89415,0.5098,1.49085,0.65197,1.76534,0.000143097,0.000143097,0.000143097
90,1520.69,0.88005,0.48719,1.08922,0.87057,0.87965,0.90369,0.51185,1.49905,0.65342,1.78571,0.000132098,0.000132098,0.000132098
91,1560.37,0.8046,0.39741,1.05921,0.87638,0.86108,0.8895,0.49652,1.49645,0.65265,1.79096,0.000121099,0.000121099,0.000121099
92,1577.02,0.77953,0.37945,1.04873,0.8606,0.86819,0.89689,0.50298,1.48538,0.65078,1.78691,0.0001101,0.0001101,0.0001101
93,1593.93,0.7769,0.37704,1.04797,0.8692,0.86669,0.89932,0.5055,1.48773,0.64719,1.78453,9.91012e-05,9.91012e-05,9.91012e-05
94,1610.65,0.76844,0.37354,1.04475,0.87759,0.87879,0.91295,0.50662,1.49825,0.64858,1.80418,8.81023e-05,8.81023e-05,8.81023e-05
95,1627.38,0.76958,0.37161,1.04099,0.89095,0.85721,0.90658,0.50824,1.49588,0.65086,1.80955,7.71034e-05,7.71034e-05,7.71034e-05
96,1645.61,0.7658,0.3756,1.03725,0.88563,0.86379,0.90538,0.50829,1.49137,0.65269,1.8027,6.61045e-05,6.61045e-05,6.61045e-05
97,1661.94,0.7587,0.36728,1.0294,0.88473,0.87017,0.90897,0.51044,1.48639,0.6516,1.80199,5.51056e-05,5.51056e-05,5.51056e-05
98,1678.54,0.7573,0.36343,1.03096,0.88486,0.87315,0.90858,0.50781,1.49382,0.64998,1.81207,4.41067e-05,4.41067e-05,4.41067e-05
99,1694.78,0.75713,0.36623,1.03991,0.86944,0.8812,0.90814,0.50958,1.48976,0.64882,1.80437,3.31078e-05,3.31078e-05,3.31078e-05
100,1711.6,0.7508,0.36485,1.03151,0.87418,0.86592,0.90659,0.51027,1.49286,0.64849,1.81052,2.21089e-05,2.21089e-05,2.21089e-05
