epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1971.4,0.74461,0.91165,1.21233,0.84551,0.86162,0.90553,0.74178,0.70818,0.69431,1.19826,0.00016516,0.00016516,0.00016516
43,2015.53,0.748,0.89704,1.20438,0.87242,0.86484,0.90876,0.74826,0.70996,0.68238,1.19258,0.000162408,0.000162408,0.000162408
44,2060.12,0.74791,0.89428,1.20574,0.89274,0.8523,0.91768,0.75889,0.69748,0.66161,1.18233,0.000159655,0.000159655,0.000159655
45,2106.74,0.7479,0.90653,1.20683,0.89915,0.8399,0.91118,0.7511,0.69903,0.66443,1.19033,0.000156903,0.000156903,0.000156903
46,2149.46,0.73422,0.87535,1.19926,0.88384,0.85483,0.91607,0.75771,0.70421,0.64942,1.18917,0.000154151,0.000154151,0.000154151
47,2193.04,0.73304,0.87338,1.20045,0.89995,0.85147,0.92233,0.76792,0.68725,0.63607,1.18325,0.000151399,0.000151399,0.000151399
48,2238.38,0.73093,0.86056,1.19845,0.89298,0.84783,0.92552,0.75705,0.70165,0.64709,1.18831,0.000148647,0.000148647,0.000148647
49,2286.02,0.72687,0.85362,1.19575,0.9022,0.86555,0.92387,0.76475,0.70052,0.63204,1.18214,0.000145894,0.000145894,0.000145894
50,2330.91,0.72771,0.84734,1.1949,0.90944,0.82362,0.90657,0.75369,0.69379,0.64624,1.18047,0.000143142,0.000143142,0.000143142
51,2376.7,0.72444,0.83969,1.19166,0.86446,0.84898,0.90884,0.74374,0.71774,0.6704,1.20491,0.00014039,0.00014039,0.00014039
52,2422.74,0.71066,0.82555,1.17828,0.90165,0.85884,0.92382,0.77365,0.68048,0.60877,1.16699,0.000137638,0.000137638,0.000137638
53,2469.99,0.71781,0.81783,1.18953,0.86173,0.87735,0.92,0.76391,0.69566,0.63148,1.18087,0.000134886,0.000134886,0.000134886
54,2517.95,0.71048,0.81756,1.18483,0.85692,0.88937,0.921,0.75925,0.69596,0.65596,1.18397,0.000132133,0.000132133,0.000132133
55,2565.62,0.70602,0.8164,1.18281,0.89811,0.85247,0.91997,0.76321,0.69395,0.63365,1.17496,0.000129381,0.000129381,0.000129381
56,2612.4,0.6952,0.79916,1.1736,0.89712,0.8475,0.91751,0.76309,0.6866,0.63712,1.17324,0.000126629,0.000126629,0.000126629
57,2658.14,0.70123,0.78721,1.17334,0.86264,0.87258,0.91467,0.7678,0.68075,0.62638,1.16648,0.000123877,0.000123877,0.000123877
58,2704.19,0.69136,0.7746,1.16643,0.86986,0.88551,0.9241,0.77623,0.67381,0.60313,1.16391,0.000121125,0.000121125,0.000121125
59,2750.68,0.68469,0.77106,1.16621,0.88133,0.9028,0.92819,0.77971,0.66939,0.59363,1.15774,0.000118372,0.000118372,0.000118372
60,2798.49,0.68431,0.7597,1.16876,0.89144,0.87227,0.92873,0.78075,0.67163,0.58718,1.15737,0.00011562,0.00011562,0.00011562
61,2845.78,0.68511,0.75162,1.16221,0.89215,0.88524,0.93297,0.77879,0.66326,0.58199,1.1533,0.000112868,0.000112868,0.000112868
62,2893.34,0.69288,0.77216,1.16644,0.88573,0.88078,0.9265,0.78102,0.66539,0.60216,1.15386,0.000110116,0.000110116,0.000110116
63,2940.27,0.68685,0.7467,1.16616,0.92067,0.84629,0.92448,0.78487,0.65513,0.58187,1.14247,0.000107364,0.000107364,0.000107364
64,2985.75,0.68803,0.75991,1.16541,0.89515,0.86305,0.92478,0.78014,0.66242,0.59825,1.15375,0.000104611,0.000104611,0.000104611
65,3034.82,0.68925,0.75387,1.16704,0.89829,0.87132,0.92627,0.77981,0.66598,0.59627,1.15775,0.000101859,0.000101859,0.000101859
66,3080.83,0.6681,0.73874,1.15249,0.88422,0.86661,0.92377,0.78063,0.65316,0.59706,1.15259,9.9107e-05,9.9107e-05,9.9107e-05
67,3123.5,0.67987,0.74196,1.16223,0.9058,0.87041,0.92602,0.77486,0.66209,0.59808,1.1606,9.63548e-05,9.63548e-05,9.63548e-05
68,3166.31,0.67043,0.74068,1.15263,0.86971,0.88771,0.92569,0.78472,0.65101,0.59925,1.15176,9.36026e-05,9.36026e-05,9.36026e-05
69,3208.95,0.6651,0.73201,1.15253,0.88664,0.89933,0.93602,0.79549,0.64713,0.5674,1.14113,9.08504e-05,9.08504e-05,9.08504e-05
70,3251.5,0.6657,0.72042,1.15429,0.89226,0.86966,0.92755,0.78346,0.65914,0.5887,1.15388,8.80982e-05,8.80982e-05,8.80982e-05
71,3293.98,0.66164,0.71158,1.15122,0.91574,0.86732,0.92894,0.78832,0.6556,0.57616,1.14749,8.5346e-05,8.5346e-05,8.5346e-05
72,3336.51,0.65341,0.70739,1.14287,0.88518,0.88862,0.9292,0.77844,0.67646,0.58013,1.17097,8.25938e-05,8.25938e-05,8.25938e-05
73,3378.96,0.65303,0.70851,1.14518,0.90172,0.86782,0.92167,0.77149,0.66232,0.60447,1.15581,7.98416e-05,7.98416e-05,7.98416e-05
74,3421.31,0.65469,0.70515,1.14881,0.92706,0.86804,0.93153,0.78528,0.65451,0.58191,1.14908,7.70894e-05,7.70894e-05,7.70894e-05
75,3463.73,0.6502,0.70416,1.14389,0.88104,0.88497,0.93231,0.79414,0.64379,0.57361,1.13773,7.43372e-05,7.43372e-05,7.43372e-05
76,3506.09,0.65151,0.69789,1.1445,0.87377,0.89014,0.93252,0.80027,0.64195,0.56151,1.13384,7.1585e-05,7.1585e-05,7.1585e-05
77,3548.78,0.63946,0.68469,1.13943,0.89723,0.88151,0.93163,0.79152,0.65379,0.56593,1.14924,6.88328e-05,6.88328e-05,6.88328e-05
78,3591.22,0.64526,0.69299,1.13999,0.90995,0.88274,0.93597,0.79866,0.64463,0.55527,1.14163,6.60806e-05,6.60806e-05,6.60806e-05
79,3633.78,0.63542,0.67577,1.13738,0.90184,0.8753,0.93305,0.79623,0.64091,0.56326,1.13444,6.33284e-05,6.33284e-05,6.33284e-05
80,3676.29,0.63988,0.67228,1.13657,0.8828,0.88855,0.93157,0.79123,0.65148,0.57433,1.14554,6.05762e-05,6.05762e-05,6.05762e-05
81,3719.05,0.63077,0.66384,1.1335,0.90197,0.87885,0.93521,0.79426,0.64934,0.57766,1.14258,5.7824e-05,5.7824e-05,5.7824e-05
82,3761.89,0.63101,0.66756,1.12811,0.90043,0.8838,0.9342,0.79652,0.63747,0.56267,1.13201,5.50718e-05,5.50718e-05,5.50718e-05
83,3804.82,0.62459,0.65823,1.12852,0.89952,0.87079,0.93406,0.78696,0.65127,0.56167,1.14502,5.23196e-05,5.23196e-05,5.23196e-05
84,3847.78,0.62529,0.66241,1.12778,0.89654,0.88653,0.93604,0.79131,0.64784,0.55886,1.14331,4.95674e-05,4.95674e-05,4.95674e-05
85,3890.6,0.62423,0.66023,1.12462,0.91185,0.87308,0.93596,0.79538,0.64525,0.55789,1.13734,4.68152e-05,4.68152e-05,4.68152e-05
86,3933.43,0.6239,0.6437,1.1212,0.89722,0.89662,0.9331,0.79016,0.64014,0.5544,1.12998,4.4063e-05,4.4063e-05,4.4063e-05
87,3976.14,0.62421,0.65162,1.13042,0.89259,0.89733,0.93348,0.79225,0.645,0.55339,1.13547,4.13108e-05,4.13108e-05,4.13108e-05
88,4019.01,0.62305,0.63871,1.1261,0.90453,0.88568,0.92988,0.78791,0.6465,0.56812,1.14045,3.85586e-05,3.85586e-05,3.85586e-05
89,4061.7,0.6181,0.64891,1.12194,0.91809,0.87875,0.93356,0.79113,0.64342,0.55494,1.14037,3.58064e-05,3.58064e-05,3.58064e-05
