epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11084.2,1.26536,0.89526,1.24152,0.69404,0.78279,0.77749,0.54524,1.28174,0.72983,1.26361,0.005842,0.005842,0.005842
44,11339.9,1.26237,0.88115,1.23477,0.69395,0.79027,0.77577,0.54675,1.28131,0.72749,1.26161,0.005743,0.005743,0.005743
45,11595.8,1.26129,0.87742,1.22959,0.69356,0.78701,0.77448,0.54372,1.2796,0.72586,1.25962,0.005644,0.005644,0.005644
46,11851.7,1.25575,0.87007,1.23306,0.69777,0.77721,0.77423,0.5461,1.2778,0.72335,1.25829,0.005545,0.005545,0.005545
47,12108,1.2599,0.8761,1.23417,0.68962,0.78827,0.77664,0.54833,1.27461,0.72095,1.25553,0.005446,0.005446,0.005446
48,12363.6,1.25947,0.87773,1.22828,0.69912,0.78718,0.77665,0.54973,1.27422,0.71898,1.25395,0.005347,0.005347,0.005347
49,12619.4,1.25521,0.86667,1.22645,0.70266,0.78463,0.77623,0.54914,1.27391,0.71788,1.25265,0.005248,0.005248,0.005248
50,12875.3,1.24921,0.85766,1.22436,0.69757,0.78986,0.77677,0.54651,1.27461,0.71576,1.25209,0.005149,0.005149,0.005149
51,13131.1,1.24264,0.85229,1.2242,0.70108,0.7906,0.7772,0.55017,1.27382,0.71426,1.25157,0.00505,0.00505,0.00505
52,13387.2,1.24611,0.85023,1.22289,0.70191,0.78387,0.77801,0.55049,1.27413,0.71441,1.25147,0.004951,0.004951,0.004951
53,13643.2,1.2345,0.85015,1.21977,0.702,0.78579,0.77882,0.55169,1.27284,0.71311,1.2507,0.004852,0.004852,0.004852
54,13899,1.23947,0.849,1.22034,0.70325,0.78294,0.77883,0.55125,1.27137,0.71184,1.2497,0.004753,0.004753,0.004753
55,14154.4,1.23556,0.84895,1.21745,0.70255,0.78951,0.7786,0.55133,1.27037,0.71099,1.24887,0.004654,0.004654,0.004654
56,14410.1,1.22519,0.83062,1.21267,0.70253,0.78946,0.77879,0.55227,1.26967,0.70922,1.24842,0.004555,0.004555,0.004555
57,14665.9,1.22761,0.83296,1.21481,0.70289,0.78506,0.77877,0.55217,1.26867,0.70817,1.248,0.004456,0.004456,0.004456
58,14921.6,1.22881,0.83684,1.21222,0.70844,0.79111,0.77932,0.55293,1.26739,0.70734,1.24711,0.004357,0.004357,0.004357
59,15177.1,1.225,0.82782,1.20805,0.70524,0.79408,0.7799,0.55374,1.26679,0.70611,1.24635,0.004258,0.004258,0.004258
60,15432.5,1.21933,0.82342,1.20615,0.70437,0.79478,0.77952,0.55471,1.2666,0.70471,1.24591,0.004159,0.004159,0.004159
