epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,7512.22,1.26149,0.91564,1.20125,0.68474,0.7807,0.761,0.53013,1.29398,0.74459,1.21721,0.005842,0.005842,0.005842
44,7685.38,1.25713,0.9027,1.19655,0.6994,0.76875,0.76713,0.53683,1.29199,0.74095,1.21546,0.005743,0.005743,0.005743
45,7858.56,1.25864,0.89989,1.19201,0.69738,0.76943,0.76756,0.53642,1.2908,0.73893,1.21379,0.005644,0.005644,0.005644
46,8031.73,1.25005,0.89472,1.19275,0.69425,0.77194,0.76855,0.53825,1.28968,0.73808,1.21279,0.005545,0.005545,0.005545
47,8204.96,1.25852,0.89571,1.19983,0.69059,0.77614,0.76901,0.53921,1.28861,0.73583,1.21323,0.005446,0.005446,0.005446
48,8377.8,1.25713,0.89982,1.1928,0.69075,0.77872,0.76854,0.53976,1.28792,0.73346,1.21187,0.005347,0.005347,0.005347
49,8550.97,1.25201,0.89079,1.18908,0.69155,0.78228,0.76942,0.54143,1.28653,0.73212,1.21078,0.005248,0.005248,0.005248
50,8724.68,1.24392,0.88308,1.18439,0.69111,0.78371,0.77014,0.54049,1.28644,0.73092,1.2095,0.005149,0.005149,0.005149
51,8898.05,1.23797,0.88055,1.18638,0.69378,0.78258,0.77001,0.53958,1.28518,0.72927,1.20882,0.00505,0.00505,0.00505
52,9071.25,1.24202,0.87798,1.18429,0.69656,0.78512,0.77002,0.5396,1.28455,0.72882,1.20857,0.004951,0.004951,0.004951
53,9244.17,1.23385,0.87394,1.18376,0.68955,0.78916,0.77015,0.53974,1.284,0.72693,1.20849,0.004852,0.004852,0.004852
54,9417.23,1.24028,0.87609,1.18338,0.6961,0.78622,0.77042,0.53975,1.28317,0.72568,1.20814,0.004753,0.004753,0.004753
55,9590.79,1.23619,0.87366,1.18204,0.69571,0.78417,0.77036,0.54049,1.28271,0.72556,1.20764,0.004654,0.004654,0.004654
56,9764.6,1.22754,0.86044,1.17765,0.68808,0.78871,0.7705,0.5407,1.28249,0.72487,1.20744,0.004555,0.004555,0.004555
57,9938.22,1.22766,0.85736,1.17708,0.69621,0.78448,0.77021,0.54167,1.28216,0.72383,1.20724,0.004456,0.004456,0.004456
58,10112,1.23162,0.86627,1.17656,0.6897,0.78631,0.76939,0.54082,1.2815,0.72343,1.20693,0.004357,0.004357,0.004357
