epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,1976.95,0.9742,0.71749,1.20649,0.85545,0.71202,0.77153,0.43726,1.37882,0.84234,1.52275,0.000825029,0.000825029,0.000825029
28,2049.39,0.98061,0.72025,1.2057,0.84136,0.71642,0.76881,0.44146,1.36525,0.84597,1.48682,0.00081403,0.00081403,0.00081403
29,2121.09,0.98037,0.71429,1.21049,0.83621,0.71433,0.76861,0.43862,1.38403,0.84493,1.51007,0.000803031,0.000803031,0.000803031
30,2191.76,0.97404,0.71065,1.20685,0.8489,0.71249,0.76963,0.43549,1.387,0.8386,1.51917,0.000792032,0.000792032,0.000792032
31,2263.07,0.97279,0.7098,1.20363,0.85726,0.70921,0.77057,0.44155,1.35782,0.81988,1.48995,0.000781033,0.000781033,0.000781033
32,2334.95,0.96981,0.70587,1.20554,0.84596,0.70729,0.7659,0.43699,1.37395,0.8331,1.50302,0.000770034,0.000770034,0.000770034
33,2407.15,0.96951,0.70196,1.20371,0.85087,0.70965,0.76841,0.43905,1.36283,0.83295,1.49343,0.000759035,0.000759035,0.000759035
34,2479.71,0.96816,0.7095,1.2001,0.84212,0.72545,0.7748,0.44058,1.36802,0.8226,1.49805,0.000748036,0.000748036,0.000748036
35,2552.84,0.96522,0.70369,1.19683,0.82552,0.72105,0.77065,0.43742,1.38216,0.84175,1.51113,0.000737037,0.000737037,0.000737037
36,2625.57,0.96407,0.69209,1.19883,0.84602,0.71446,0.76665,0.43315,1.38233,0.83593,1.51242,0.000726038,0.000726038,0.000726038
37,2698.4,0.96257,0.6987,1.19543,0.84861,0.71593,0.77079,0.43802,1.37184,0.83081,1.5186,0.00071504,0.00071504,0.00071504
38,2773.42,0.95865,0.69828,1.20043,0.8463,0.70862,0.76908,0.4375,1.37375,0.8237,1.49741,0.000704041,0.000704041,0.000704041
39,2851.02,0.96919,0.69847,1.19768,0.84897,0.70398,0.76169,0.43069,1.39491,0.83789,1.52017,0.000693042,0.000693042,0.000693042
40,2928.96,0.9608,0.69615,1.19393,0.86365,0.70337,0.7662,0.43865,1.38191,0.83753,1.49744,0.000682043,0.000682043,0.000682043
41,3002.88,0.95986,0.69775,1.19475,0.83996,0.71042,0.76209,0.43549,1.3853,0.84824,1.50488,0.000671044,0.000671044,0.000671044
42,3076.93,0.97471,0.69806,1.19138,0.85093,0.71226,0.77151,0.44227,1.36389,0.81032,1.50473,0.000660045,0.000660045,0.000660045
43,3149.64,0.94746,0.68397,1.18947,0.85828,0.70732,0.77116,0.43997,1.3727,0.82075,1.50291,0.000649046,0.000649046,0.000649046
44,3223.29,0.96243,0.69498,1.19383,0.84542,0.71598,0.76718,0.43528,1.38271,0.83171,1.52116,0.000638047,0.000638047,0.000638047
45,3297.46,0.9607,0.68737,1.19456,0.84987,0.70715,0.76956,0.44279,1.37433,0.81996,1.51091,0.000627048,0.000627048,0.000627048
46,3370.94,0.94967,0.69242,1.18515,0.84055,0.71535,0.77159,0.44204,1.38054,0.81421,1.50931,0.000616049,0.000616049,0.000616049
47,3444.14,0.95356,0.69284,1.19119,0.83904,0.71847,0.76851,0.43661,1.38814,0.81706,1.5133,0.000605051,0.000605051,0.000605051
48,3517.94,0.94709,0.68834,1.18888,0.84269,0.71724,0.76653,0.44078,1.35639,0.81609,1.4888,0.000594052,0.000594052,0.000594052
49,3593.1,0.95029,0.68132,1.18628,0.83274,0.71659,0.7672,0.43871,1.37571,0.8173,1.51045,0.000583053,0.000583053,0.000583053
50,3666.66,0.93725,0.67586,1.18082,0.83437,0.71399,0.76682,0.43788,1.37688,0.82899,1.50965,0.000572054,0.000572054,0.000572054
51,3740.7,0.94778,0.67912,1.18167,0.85305,0.71204,0.76746,0.4381,1.37625,0.81325,1.5202,0.000561055,0.000561055,0.000561055
52,3813.72,0.9409,0.67948,1.1844,0.84425,0.71192,0.7662,0.43807,1.37902,0.81676,1.50899,0.000550056,0.000550056,0.000550056
53,3888.19,0.94141,0.67376,1.18704,0.84364,0.70858,0.76554,0.43965,1.37157,0.81668,1.50051,0.000539057,0.000539057,0.000539057
54,3961.94,0.93253,0.66572,1.17685,0.84084,0.71746,0.76196,0.43582,1.38825,0.8217,1.51179,0.000528058,0.000528058,0.000528058
55,4035.6,0.93435,0.6666,1.17701,0.83805,0.72577,0.76837,0.43675,1.37975,0.81757,1.51238,0.000517059,0.000517059,0.000517059
56,4109.94,0.93626,0.66984,1.17272,0.85927,0.70758,0.76964,0.43986,1.3653,0.81242,1.49763,0.00050606,0.00050606,0.00050606
57,4183.98,0.93781,0.66558,1.17939,0.83848,0.71466,0.76406,0.43369,1.37852,0.82369,1.51504,0.000495062,0.000495062,0.000495062
58,4257.73,0.92444,0.65858,1.17024,0.83316,0.71959,0.76952,0.43761,1.38563,0.81088,1.51662,0.000484063,0.000484063,0.000484063
59,4331.71,0.92973,0.6558,1.17203,0.83334,0.72036,0.76866,0.43828,1.37209,0.81396,1.51244,0.000473064,0.000473064,0.000473064
60,4406.36,0.9301,0.66025,1.1717,0.84697,0.71988,0.76497,0.43605,1.37916,0.81491,1.51461,0.000462065,0.000462065,0.000462065
61,4480.47,0.92346,0.65973,1.16819,0.84646,0.70976,0.76546,0.43675,1.38087,0.8217,1.51696,0.000451066,0.000451066,0.000451066
62,4555.02,0.92208,0.65751,1.16634,0.83496,0.72138,0.76622,0.43808,1.37451,0.81842,1.507,0.000440067,0.000440067,0.000440067
63,4629.36,0.93343,0.66028,1.17055,0.84107,0.71875,0.76578,0.43414,1.38903,0.82395,1.52818,0.000429068,0.000429068,0.000429068
64,4702.17,0.91787,0.65308,1.16868,0.84368,0.71958,0.76362,0.4353,1.3837,0.80584,1.52512,0.000418069,0.000418069,0.000418069
65,4775.75,0.91788,0.64468,1.16735,0.84562,0.71205,0.76427,0.4387,1.38087,0.8168,1.52106,0.00040707,0.00040707,0.00040707
66,4848.37,0.91107,0.6465,1.16248,0.83575,0.71257,0.76002,0.43392,1.38435,0.81994,1.52123,0.000396071,0.000396071,0.000396071
67,4921.22,0.91112,0.63853,1.15921,0.84367,0.72047,0.76495,0.43329,1.3891,0.82622,1.52225,0.000385073,0.000385073,0.000385073
68,4997.6,0.91215,0.64633,1.1642,0.83762,0.71803,0.76672,0.43574,1.38402,0.81937,1.52679,0.000374074,0.000374074,0.000374074
69,5075,0.9084,0.63988,1.16327,0.83563,0.70957,0.76074,0.43394,1.38261,0.81936,1.5189,0.000363075,0.000363075,0.000363075
70,5154.41,0.90921,0.64081,1.15895,0.84434,0.70605,0.76542,0.43563,1.38427,0.81577,1.52259,0.000352076,0.000352076,0.000352076
71,5232.3,0.90003,0.63569,1.15698,0.84086,0.71164,0.76547,0.43482,1.38935,0.82169,1.53502,0.000341077,0.000341077,0.000341077
72,5309.2,0.89882,0.63603,1.15733,0.83189,0.7228,0.76531,0.4338,1.38959,0.81777,1.53142,0.000330078,0.000330078,0.000330078
73,5385.61,0.9006,0.6332,1.15864,0.82886,0.71737,0.76103,0.43104,1.39184,0.82394,1.53005,0.000319079,0.000319079,0.000319079
74,5460.61,0.90203,0.63611,1.15571,0.84397,0.70727,0.76119,0.43082,1.39375,0.82333,1.53108,0.00030808,0.00030808,0.00030808
75,5537.57,0.90194,0.6316,1.15557,0.8233,0.72554,0.76293,0.43341,1.38666,0.81987,1.52396,0.000297081,0.000297081,0.000297081
76,5614.85,0.89775,0.63468,1.15442,0.83315,0.72415,0.76416,0.43386,1.38596,0.81324,1.53009,0.000286083,0.000286083,0.000286083
77,5690.67,0.89185,0.62278,1.14748,0.83578,0.71932,0.76103,0.43196,1.389,0.81916,1.53624,0.000275084,0.000275084,0.000275084
78,5765.19,0.89871,0.6265,1.14968,0.83083,0.7194,0.76151,0.43287,1.39351,0.8201,1.53372,0.000264085,0.000264085,0.000264085
79,5841.19,0.8937,0.62496,1.15008,0.84087,0.7085,0.75904,0.43131,1.3937,0.82113,1.53745,0.000253086,0.000253086,0.000253086
80,5916.32,0.895,0.62272,1.14707,0.83685,0.71569,0.75893,0.42923,1.4019,0.81645,1.54548,0.000242087,0.000242087,0.000242087
81,5991.08,0.88952,0.62471,1.15166,0.83141,0.71727,0.76068,0.42908,1.39658,0.8197,1.53854,0.000231088,0.000231088,0.000231088
82,6064.79,0.8907,0.61791,1.15051,0.85057,0.7009,0.75853,0.42977,1.39127,0.82499,1.5333,0.000220089,0.000220089,0.000220089
83,6138.34,0.89524,0.61828,1.14903,0.83121,0.71394,0.75902,0.42977,1.39136,0.81799,1.53819,0.00020909,0.00020909,0.00020909
84,6211.57,0.88076,0.61168,1.14121,0.8456,0.70441,0.76004,0.4309,1.39098,0.81733,1.53858,0.000198091,0.000198091,0.000198091
85,6284.7,0.88144,0.61213,1.14486,0.84999,0.7047,0.75942,0.43139,1.39081,0.81497,1.53611,0.000187092,0.000187092,0.000187092
86,6358.32,0.87933,0.61534,1.14538,0.84075,0.70592,0.75785,0.43006,1.39243,0.82185,1.53824,0.000176094,0.000176094,0.000176094
87,6426.26,0.88222,0.61168,1.14156,0.83758,0.71328,0.75667,0.42851,1.39176,0.81984,1.5398,0.000165095,0.000165095,0.000165095
88,6494.23,0.88157,0.60925,1.14307,0.83393,0.71706,0.75926,0.42949,1.39393,0.81907,1.54589,0.000154096,0.000154096,0.000154096
89,6561.33,0.88586,0.61369,1.14775,0.84096,0.70913,0.75952,0.43146,1.3949,0.81787,1.5421,0.000143097,0.000143097,0.000143097
90,6629.43,0.88148,0.61266,1.14703,0.8366,0.71676,0.75954,0.43003,1.39695,0.81798,1.54206,0.000132098,0.000132098,0.000132098
91,6725.5,0.83114,0.515,1.12046,0.83923,0.70785,0.75502,0.42153,1.4057,0.82413,1.56134,0.000121099,0.000121099,0.000121099
92,6793.88,0.81845,0.50023,1.11169,0.83492,0.70552,0.75094,0.42271,1.40302,0.83233,1.56082,0.0001101,0.0001101,0.0001101
93,6862.18,0.81652,0.49826,1.10706,0.83387,0.71248,0.75451,0.42453,1.40205,0.83221,1.55408,9.91012e-05,9.91012e-05,9.91012e-05
94,6930.56,0.81094,0.49537,1.10383,0.83924,0.70692,0.75457,0.42503,1.40077,0.83061,1.55686,8.81023e-05,8.81023e-05,8.81023e-05
95,6998.9,0.80967,0.49316,1.10358,0.83418,0.71053,0.75368,0.42541,1.39882,0.83145,1.55464,7.71034e-05,7.71034e-05,7.71034e-05
96,7067.21,0.80182,0.48959,1.10401,0.83831,0.70576,0.75244,0.42531,1.3994,0.83461,1.56025,6.61045e-05,6.61045e-05,6.61045e-05
97,7135.64,0.80692,0.49284,1.10221,0.84255,0.70396,0.75486,0.42571,1.40233,0.83202,1.56353,5.51056e-05,5.51056e-05,5.51056e-05
98,7203.84,0.80153,0.48819,1.10299,0.83935,0.70631,0.75616,0.42614,1.40571,0.83324,1.5654,4.41067e-05,4.41067e-05,4.41067e-05
99,7272.06,0.79783,0.48307,1.10107,0.83911,0.70571,0.75513,0.42637,1.40423,0.83373,1.56348,3.31078e-05,3.31078e-05,3.31078e-05
100,7340.32,0.80007,0.48677,1.09899,0.83813,0.70689,0.75337,0.42636,1.40285,0.83268,1.56519,2.21089e-05,2.21089e-05,2.21089e-05
